writer,article,likes,replys_count,replys,datetime,img,tags
podam33,천연유래 성분이 95%이상 함유된 스킨365 버들부들 강아지비누로 우리쮸쮸 이중털 관리 뿜뿜💕발바닥 전용 스윗바나나 비누로 산책후 발바닥 관리도 꼼꼼히💕사람 피부보다 연약한 댕댕이들은 댕댕이 전용 비누로 씻겨줘야 함당 #버들부들#강아지비누#강아디샴푸#강아지피부#발바닥비누#애견비누#애견샴푸#강아지발비누#케이펫페어#핑크솔트비누#그린티라떼비누#천연비누#스킨365#애견용품,77,2,"(1, 'ssuny__3', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ강아지가 넘나 귀여워요 저 자부심 쩌는표정 🤘'), (2, 'dani_unnie_', '잘 보고 갑니다~ 즐거운 하루 되세요😄 !!!!')",2017-11-06 04:50,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#버들부들', '#강아지비누', '#강아디샴푸', '#강아지피부', '#발바닥비누', '#애견비누', '#애견샴푸', '#강아지발비누', '#케이펫페어', '#핑크솔트비누', '#그린티라떼비누', '#천연비누', '#스킨365', '#애견용품'"
oegange,@Regranned from @ainsoap_ -  #아인솝 과 #케이펫페어 가 함께하는티켓증정 #리그램이벤트..😸아인솝 신제품 #귀세정제 미니 증정!🐶케이펫페어에서 많은 분들이 찾아주신신제품 #아인솝귀세정제 를 만나보세용..^^.. 💕신청방법1. 아인솝 계정 @ainsoap_ 팔로우해주세요.2. 본 게시물을 리그램해주세요.3. 덧글에 #일산케이펫페어 에 참가하는 아인솝에 응원한마디를 남겨주세요.4. 함께 가고 싶은 친구를 소환하면 GOOD!..💕신청기간11월 14일 화요일까지..💕당첨자발표11월 15일 수요일..💕당청자선물 (총 20명)케이펫페어 쿠폰 1인2매 + 신제품 아인솝 귀세정제 미니..아인솝부스 K-19에서 만나요💖..#강아지천연비누 #강아지비누 #고양이비누 #강아지박람회 #고양이박람회 #애견용품 #케이펫 #케이펫티켓 #케이펫vip초청장 #케이펫이벤트 #강아지샴푸 #애견샴푸 #kpetpair #ainsoap #강아지입욕제 #강아지스파 #애견입욕제 #애견스파 #애견박람회 #인스타펫 #강아지일상 #인스타멍 #강아지귀세정제,5,1,"(1, 'dasom_official', '다솜 이벤트 중이에요! 구경오세요❤️')",2017-11-06 04:09,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#아인솝', '#케이펫페어', '#리그램이벤트', '#귀세정제', '#아인솝귀세정제', '#일산케이펫페어', '#강아지천연비누', '#강아지비누', '#고양이비누', '#강아지박람회', '#고양이박람회', '#애견용품', '#케이펫', '#케이펫티켓', '#케이펫vip초청장', '#케이펫이벤트', '#강아지샴푸', '#애견샴푸', '#kpetpair', '#ainsoap', '#강아지입욕제', '#강아지스파', '#애견입욕제', '#애견스파', '#애견박람회', '#인스타펫', '#강아지일상', '#인스타멍', '#강아지귀세정제'"
bori.woori_mom,"#Repost @kpetfair (@get_repost)・・・""버블버블 거품목욕하면 부들부들""반려견 전용 천연비누 '버블부들'을 케이펫 이전 미리 만나볼 수 있는 기회!.라벤더향 솔솔 핑크솔트비누🏵와 달달한 스윗바나나비누🍌를 각각 20명씩, 총 40분께 드립니다 .@kpetfair 프로필링크 - 버블부들이벤트 게시글 클릭 후 설문 제출하면 응모 끝!.🐶 버블부들 천연비누는 T-32 부스에서 만나볼 수 있습니다...""케이펫페어 사전등록을 하면 당첨확률이 올라간다개!"".※ 본 제품은 강아지 전용 비누입니다.※ 리그램 게시물에는 필수적으로. [ #버블부들 #케이펫페어 #케이펫 #애견비누 #강아지비누 #애견샴푸 #강아지샴푸 #강아지목욕 ] 해시태그가 포함되어야 하며, @bubblebuddle 사람태그가 포함되어야 합니다!..#강아지아토피 #강아지습진 #케이캣페어 #케이캣 #개이득박람회 #냥이득박람회 #개이득 #냥이득 #푸들 #포메 #말티즈 #멍스타그램 #독스타그램 #인스타독 #반려견 #댕댕이",17,1,"(1, 'u__joo', '안녕하세요. :D 반갑습니다. :D  인친하면서 좋은 교류해요. :D')",2017-11-06 03:22,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#Repost', '#버블부들', '#케이펫페어', '#케이펫', '#애견비누', '#강아지비누', '#애견샴푸', '#강아지샴푸', '#강아지목욕', '#강아지아토피', '#강아지습진', '#케이캣페어', '#케이캣', '#개이득박람회', '#냥이득박람회', '#개이득', '#냥이득', '#푸들', '#포메', '#말티즈', '#멍스타그램', '#독스타그램', '#인스타독', '#반려견', '#댕댕이'"
joyooonbin,"@Regranned from @kpetfair - ""버블버블 거품목욕하면 부들부들""반려견 전용 천연비누 '버블부들'을 케이펫 이전 미리 만나볼 수 있는 기회!.라벤더향 솔솔 핑크솔트비누🏵와 달달한 스윗바나나비누🍌를 각각 20명씩, 총 40분께 드립니다 .@kpetfair 프로필링크 - 버블부들이벤트 게시글 클릭 후 설문 제출하면 응모 끝!.🐶 버블부들 천연비누는 T-32 부스에서 만나볼 수 있습니다...""케이펫페어 사전등록을 하면 당첨확률이 올라간다개!"".※ 본 제품은 강아지 전용 비누입니다.※ 리그램 게시물에는 필수적으로. [ #버블부들 #케이펫페어 #케이펫 #애견비누 #강아지비누 #애견샴푸 #강아지샴푸 #강아지목욕 ] 해시태그가 포함되어야 하며, @bubblebuddle 사람태그가 포함되어야 합니다!..#강아지아토피 #강아지습진 #케이캣페어 #케이캣 #개이득박람회 #냥이득박람회 #개이득 #냥이득 #푸들 #포메 #말티즈 #멍스타그램 #독스타그램 #인스타독 #반려견 #댕댕이 - #regrann",14,1,"(1, 'u__joo', '좋은 사진이 많네요~ :) 구경 잘하고 갑니다~ :)')",2017-11-06 01:32,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#버블부들', '#케이펫페어', '#케이펫', '#애견비누', '#강아지비누', '#애견샴푸', '#강아지샴푸', '#강아지목욕', '#강아지아토피', '#강아지습진', '#케이캣페어', '#케이캣', '#개이득박람회', '#냥이득박람회', '#개이득', '#냥이득', '#푸들', '#포메', '#말티즈', '#멍스타그램', '#독스타그램', '#인스타독', '#반려견', '#댕댕이', '#regrann'"
nej1120,"""버블버블 거품목욕하면 부들부들""'버블부들' 제품으로 울애들 피부미남들 될수있게 써보고싶네요! 이번 케이펫페어가서 꼭 들러봐야겠어요!♡ #버블부들 #케이펫페어 #케이펫 #애견비누 #강아지비누 #애견샴푸 #강아지샴푸 #강아지목욕",6,1,'0',2017-11-05 14:20,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#버블부들', '#케이펫페어', '#케이펫', '#애견비누', '#강아지비누', '#애견샴푸', '#강아지샴푸', '#강아지목욕'"
bichon__m_l,"""버블버블 거품목욕하면 부들부들""반려견 전용 천연비누 '버블부들'을 케이펫 이전 미리 만나볼 수 있는 기회!.라벤더향 솔솔 핑크솔트비누🏵와 달달한 스윗바나나비누🍌를 각각 20명씩, 총 40분께 드립니다 .@kpetfair 프로필링크 - 버블부들이벤트 게시글 클릭 후 설문 제출하면 응모 끝!.🐶 버블부들 천연비누는 T-32 부스에서 만나볼 수 있습니다...""케이펫페어 사전등록을 하면 당첨확률이 올라간다개!"".※ 본 제품은 강아지 전용 비누입니다.※ 리그램 게시물에는 필수적으로. [ #버블부들 #케이펫페어 #케이펫 #애견비누 #강아지비누 #애견샴푸 #강아지샴푸 #강아지목욕 ] 해시태그가 포함되어야 하며, @bubblebuddle 사람태그가 포함되어야 합니다!..#강아지아토피 #강아지습진 #케이캣페어 #케이캣 #개이득박람회 #냥이득박람회 #개이득 #냥이득 #푸들 #포메 #말티즈 #멍스타그램 #독스타그램 #인스타독 #반려견 #댕댕이",7,1,"(1, 'bbosong___2', '강아지 수제간식 구경오세요! 😉')",2017-11-05 14:05,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#버블부들', '#케이펫페어', '#케이펫', '#애견비누', '#강아지비누', '#애견샴푸', '#강아지샴푸', '#강아지목욕', '#강아지아토피', '#강아지습진', '#케이캣페어', '#케이캣', '#개이득박람회', '#냥이득박람회', '#개이득', '#냥이득', '#푸들', '#포메', '#말티즈', '#멍스타그램', '#독스타그램', '#인스타독', '#반려견', '#댕댕이'"
baronado,새로운 #샴푸 와 #컨디셔너 를 썼더니 모질이 너무 보들보들하고 향도 좋아요-프랑스PEIA(펫미용사국제협회)최우수제품상을 수상한 #펫에스테 👍🏻-#바로나도 에서는 #petesthe 제품으로 #목욕 은 물론 #스파 도 선보입니다✌🏻-#커밍순 #바로나도 #펫에스테 #애견샴푸 #애견스파 #부드러움의끝 #건조한겨울 #꼭필요한 #스파강추 #엄지척 #애견카페 #애견호텔 #가맹문의,53,1,'0',2017-11-05 13:13,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#샴푸', '#컨디셔너', '#펫에스테', '#바로나도', '#petesthe', '#목욕', '#스파', '#커밍순', '#바로나도', '#펫에스테', '#애견샴푸', '#애견스파', '#부드러움의끝', '#건조한겨울', '#꼭필요한', '#스파강추', '#엄지척', '#애견카페', '#애견호텔', '#가맹문의'"
detox0103,1#부천시ㆍ#고강동 #똥깡아지#친절하고 #실력좋은#애견샵ㆍ히키샴푸하고와서급피곤💤ㆍ1살되더니묵직해서보니2.5kg많이 컸네.울아들👍ㆍ오늘은일찍 코자자💕ㆍㆍㆍ,"5,048",13,"(1, 'detox0103', '#애견미용 #애견샴푸 #애견호텔 #치와와 #장모치와와 #개발바닥 #향기좋다 #히키 #1살 #선물스타그램 #영혼털림 #급피곤 #우리동네 #울아들'), (2, 'luz_y_ko', 'ㅎㅎ 폭풍성장했네요😙💕💕'), (3, 'detox0103', '@luz_y_ko 이젠 어엿한 청년이에요~ㅎㅎㅎ😁'), (4, '____konglulu', '히키가 2.5밖에안나가염??? 대박..가루는거의4키로인데'), (5, 'hongdae_ems', '😺✋'), (6, 'dogcloth', ""안녕하세요~강아지옷 쇼핑몰 '개발바닥'입니다♥ 제 피드에도 놀러오세요""), (7, 'detox0103', '@hongdae_ems 😻😻😻'), (8, 'detox0103', '@____konglulu 많이 큰거에요ㅎㅎㅎ'), (9, 'detox0103', '@dogcloth 안녕하세요~ 😁😁😁'), (10, 'seulgi_eun', '히키예쁜이😘💕💕'), (11, 'detox0103', '@seulgi_eun 잘생김 뚝뚝 떨어지지? ㅎㅎㅎ'), (12, 'detox0103', '@seulgi_eun 참 몸살은 어때? 갠찮아졌어?'), (13, 'koreaswing', '자주 소통해요 우리! 오늘도 즐거운 하루 보내세요혹시 11월반 무료체험관심있으시면 koreaswing톡주세요')",2017-11-05 11:03,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#부천시ㆍ', '#고강동', '#똥깡아지', '#친절하고', '#실력좋은', '#애견샵ㆍ히키샴푸하고와서급피곤💤ㆍ1살되더니묵직해서보니2'"
hicasting.kr,주말 산책~~~#애견_소피 #하이캐스팅 #애견샴푸,20,1,"(1, 'i_am_yuka223', 'Aww nice')",2017-11-05 10:02,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#애견_소피', '#하이캐스팅', '#애견샴푸'"
popo2730,#믿고쓰는원진짱#잠보아샴푸#애견샴푸#너무좋아용#,5,1,'0',2017-11-05 07:06,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#믿고쓰는원진짱', '#잠보아샴푸', '#애견샴푸', '#너무좋아용'"
by.journey_,"#헤이리 ""울엄마 언제온데?""#포메 #뽀메 #포메미용 #곰돌이컷 #pomeranian #포메라니안#강아지미용실 #journey#대구강아지미용실 #동구강아지미용실 #신천동강아지미용실 #애견미용 #오픈매장 #애견샴푸 #애견컨디셔너 #애견에센스 #애견보습제 #애견보호밤 #애견입욕제 #선택 #관리 #1대1 #애견미용예약제 #회원제관리 #신세계강아지미용실",43,1,"(1, 'hjko77', '안녕하세요!!소통해요!!')",2017-11-05 06:31,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#헤이리', '#포메', '#뽀메', '#포메미용', '#곰돌이컷', '#pomeranian', '#포메라니안', '#강아지미용실', '#journey', '#대구강아지미용실', '#동구강아지미용실', '#신천동강아지미용실', '#애견미용', '#오픈매장', '#애견샴푸', '#애견컨디셔너', '#애견에센스', '#애견보습제', '#애견보호밤', '#애견입욕제', '#선택', '#관리', '#1대1', '#애견미용예약제', '#회원제관리', '#신세계강아지미용실'"
iam_hari_v,"#Repost @kpetfair (@get_repost)・・・""버블버블 거품목욕하면 부들부들""반려견 전용 천연비누 '버블부들'을 케이펫 이전 미리 만나볼 수 있는 기회!.라벤더향 솔솔 핑크솔트비누🏵와 달달한 스윗바나나비누🍌를 각각 20명씩, 총 40분께 드립니다 .@kpetfair 프로필링크 - 버블부들이벤트 게시글 클릭 후 설문 제출하면 응모 끝!.🐶 버블부들 천연비누는 T-32 부스에서 만나볼 수 있습니다...""케이펫페어 사전등록을 하면 당첨확률이 올라간다개!"".※ 본 제품은 강아지 전용 비누입니다.※ 리그램 게시물에는 필수적으로. [ #버블부들 #케이펫페어 #케이펫 #애견비누 #강아지비누 #애견샴푸 #강아지샴푸 #강아지목욕 ] 해시태그가 포함되어야 하며, @bubblebuddle 사람태그가 포함되어야 합니다!..#강아지아토피 #강아지습진 #케이캣페어 #케이캣 #개이득박람회 #냥이득박람회 #개이득 #냥이득 #푸들 #포메 #말티즈 #멍스타그램 #독스타그램 #인스타독 #반려견 #댕댕이",11,1,'0',2017-11-05 06:29,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#Repost', '#버블부들', '#케이펫페어', '#케이펫', '#애견비누', '#강아지비누', '#애견샴푸', '#강아지샴푸', '#강아지목욕', '#강아지아토피', '#강아지습진', '#케이캣페어', '#케이캣', '#개이득박람회', '#냥이득박람회', '#개이득', '#냥이득', '#푸들', '#포메', '#말티즈', '#멍스타그램', '#독스타그램', '#인스타독', '#반려견', '#댕댕이'"
dltnwl114,"#Repost @kpetfair (@get_repost)・・・""버블버블 거품목욕하면 부들부들""반려견 전용 천연비누 '버블부들'을 케이펫 이전 미리 만나볼 수 있는 기회!.라벤더향 솔솔 핑크솔트비누🏵와 달달한 스윗바나나비누🍌를 각각 20명씩, 총 40분께 드립니다 .@kpetfair 프로필링크 - 버블부들이벤트 게시글 클릭 후 설문 제출하면 응모 끝!.🐶 버블부들 천연비누는 T-32 부스에서 만나볼 수 있습니다...""케이펫페어 사전등록을 하면 당첨확률이 올라간다개!"".※ 본 제품은 강아지 전용 비누입니다.※ 리그램 게시물에는 필수적으로. [ #버블부들 #케이펫페어 #케이펫 #애견비누 #강아지비누 #애견샴푸 #강아지샴푸 #강아지목욕 ] 해시태그가 포함되어야 하며, @bubblebuddle 사람태그가 포함되어야 합니다!..#강아지아토피 #강아지습진 #케이캣페어 #케이캣 #개이득박람회 #냥이득박람회 #개이득 #냥이득 #푸들 #포메 #말티즈 #멍스타그램 #독스타그램 #인스타독 #반려견 #댕댕이",8,1,"(1, 'thinkpet_', '잘보고가요 :)')",2017-11-05 03:42,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#Repost', '#버블부들', '#케이펫페어', '#케이펫', '#애견비누', '#강아지비누', '#애견샴푸', '#강아지샴푸', '#강아지목욕', '#강아지아토피', '#강아지습진', '#케이캣페어', '#케이캣', '#개이득박람회', '#냥이득박람회', '#개이득', '#냥이득', '#푸들', '#포메', '#말티즈', '#멍스타그램', '#독스타그램', '#인스타독', '#반려견', '#댕댕이'"
